Brand,Name,Price,Rating,Product URL,Image URL,Category,Price Category,Ingredients,Gender
augustinus bader,the retinol serum 30ml,280,4.525,https://www.sephora.co.uk/p/AUGUSTINUS-BADER-The-Retinol-Serum-30ml,https:////asset.sephora.co.uk/img/products/171970/augustinus_bader_the_retinol_serum_30ml-1711613796_listing.jpg,Serums,High-end,"AQUA/WATER/EAU, CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCERIN, OCTYLDODECANOL, C12-16 ALCOHOLS, SQUALANE, PROPANEDIOL, GLYCINE SOJA (SOYBEAN) OIL, BUTYROSPERMUM PARKII (SHEA) BUTTER, ECTOIN, HELIANTHUS ANNUUS (SUNFLOWER) HYBRID OIL, PALMITIC ACID, MYRISTYL ALCOHOL, PCA, HYDROGENATED LECITHIN, XANTHAN GUM, POTASSIUM SORBATE, CARBOMER, SODIUM STEAROYL GLUTAMATE, SODIUM BENZOATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, TOCOPHEROL, CITRIC ACID, ZINC PCA, MALTODEXTRIN, RETINOL, HYDROLYZED RICE PROTEIN, PANTHENOL, TOTAROL, LEPTOSPERMUM SCOPARIUM BRANCH/LEAF OIL, NIACINAMIDE, SODIUM HYDROXIDE, CALCIUM PANTOTHENATE, SODIUM STARCH OCTENYLSUCCINATE, MAGNOLIA OFFICINALIS BARK EXTRACT, PIPER NIGRUM (PEPPER) SEED EXTRACT, TOCOPHERYL ACETATE, CAMELLIA SINENSIS LEAF EXTRACT, POLYGONUM CUSPIDATUM ROOT EXTRACT, SODIUM ASCORBYL PHOSPHATE, PYRIDOXINE HCL, ALANYL GLUTAMINE, ARGININE, OLIGOPEPTIDE-177, PHENYLALANINE, SISYMBRIUM IRIO SEED OIL, SODIUM CHLORIDE, SILICA.
            ",Womens
guerlain,abeille royale double r renew & repair advanced serum 50ml,118.08,4.495,https://www.sephora.co.uk/p/GUERLAIN-Abeille-Royale-Double-R-Renew-and-Repair-Advanced-Serum-50ml,https:////asset.sephora.co.uk/img/products/165027/guerlain_abeille_royale_double_r_renew_repair_advanced_serum_50ml-1701937077_listing.jpg,Serums,High-end,"#16937   INGREDIENTS: AQUA (WATER) , GLYCERIN , PROPANEDIOL , ALCOHOL , GLUCONOLACTONE , BUTYLENE GLYCOL , PENTYLENE GLYCOL , CAPRYLIC/CAPRIC TRIGLYCERIDE , SQUALANE , ALBIZIA JULIBRISSIN BARK EXTRACT , MEL (HONEY) , DIGLYCERIN , ROYAL JELLY , SODIUM HYDROXIDE , POLYACRYLATE CROSSPOLYMER-6 , LAUROYL LYSINE , COCO-CAPRYLATE/CAPRATE , GLYCERYL STEARATE , LIMNANTHES ALBA (MEADOWFOAM) SEED OIL , AVENA SATIVA (OAT) KERNEL EXTRACT , PARFUM (FRAGRANCE) , GLYCOLIC ACID , SORBITOL , MEL EXTRACT (HONEY EXTRACT) , CHLORPHENESIN , CARBOMER , CITRIC ACID , PPG-26-BUTETH-26 , LACTIC ACID , SODIUM MAGNESIUM SILICATE , DIMETHICONE , XANTHAN GUM , SODIUM HYALURONATE , SODIUM STEAROYL GLUTAMATE , PEG-40 HYDROGENATED CASTOR OIL , ALGIN , SODIUM BENZOATE , SODIUM CITRATE , HYDROLYZED SOY FLOUR , MALVA SYLVESTRIS (MALLOW) EXTRACT , TRISODIUM ETHYLENEDIAMINE DISUCCINATE , HYDROXYACETOPHENONE , ADENOSINE , ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT , POLYVINYL ALCOHOL , BIOSACCHARIDE GUM-2 , CAPRYLYL GLYCOL , CARAMEL , CELLULOSE GUM , T-BUTYL ALCOHOL , POTASSIUM SORBATE , CI 77492 (IRON OXIDES) , LACTOBACILLUS FERMENT LYSATE , YEAST FERMENT EXTRACT , TOCOPHEROL , SILICA , CI 77491 (IRON OXIDES)
            ",Womens
la mer,the lifting firming serum 30ml,268,3.335,https://www.sephora.co.uk/p/LA-MER-The-Lifting-Firming-Serum-30ml,https:////asset.sephora.co.uk/img/products/178234/la_mer_the_lifting_firming_serum_30ml-1700641085_listing.jpg,Serums,High-end,"WATER\AQUA\EAU, DIMETHICONE, ALGAE EXTRACT, METHYL TRIMETHICONE, TRISILOXANE, BIS-PEG-18 METHYL ETHER DIMETHYL SILANE, BUTYLENE GLYCOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, PEG-10 DIMETHICONE, GLYCERIN, SACCHAROMYCES/RICE FERMENT FILTRATE, ISODODECANE, SEA SALT\MARIS SAL\SEL MARIN, ISOPROPYL ISOSTEARATE, SESAMUM INDICUM (SESAME) SEED OIL, MEDICAGO SATIVA (ALFALFA) SEED POWDER, HELIANTHUS ANNUUS (SUNFLOWER) SEEDCAKE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) SEED MEAL, EUCALYPTUS GLOBULUS (EUCALYPTUS) LEAF OIL, SODIUM GLUCONATE, COPPER GLUCONATE, CALCIUM GLUCONATE, MAGNESIUM GLUCONATE, ZINC GLUCONATE, TOCOPHERYL SUCCINATE, NIACIN, SESAMUM INDICUM (SESAME) SEED POWDER, HYDROGENATED POLYISOBUTENE, PORPHYRIDIUM CRUENTUM EXTRACT, ISOHEXADECANE, ASPERGILLUS FERMENT, YEAST EXTRACT\FAEX\EXTRAIT DE LEVURE, SODIUM HYALURONATE, SIGESBECKIA ORIENTALIS (ST. PAUL'S WORT) EXTRACT, CITRUS AURANTIFOLIA (LIME) PEEL EXTRACT, CAFFEINE, SQUALANE, CITRULLUS LANATUS (WATERMELON) FRUIT EXTRACT, THERMUS THERMOPHILLUS FERMENT, LENS ESCULENTA (LENTIL) FRUIT EXTRACT, PYRUS MALUS (APPLE) FRUIT EXTRACT, PHOENIX DACTYLIFERA (DATE) FRUIT EXTRACT, PULLULAN, HORDEUM DISTICHON (BARLEY) EXTRACT\EXTRAIT D'ORGE A DEUX RANGS, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, TRITICUM VULGARE (WHEAT) GERM EXTRACT, SODIUM LACTATE, LAMINARIA DIGITATA EXTRACT, CAPRYLYL GLYCOL, DIPEPTIDE DIAMINOBUTYROYL BENZYLAMIDE DIACETATE, SODIUM PCA, LAMINARIA SACCHARINA EXTRACT, GOLD, ETHYLHEXYLGLYCERIN, ACETYL HEXAPEPTIDE-8, PRUNUS PERSICA (PEACH) FLOWER EXTRACT, PEAT EXTRACT, PALMITOYL HEXAPEPTIDE-14, PALMITOYL HEXAPEPTIDE-12, PEG-8, HEXYLENE GLYCOL, DIMETHYL ISOSORBIDE, PROPYLENE CARBONATE, ALCOHOL DENAT., BARIUM SULFATE, SILICA, POLYETHYLENE, DISTEARDIMONIUM HECTORITE, POLYSILICONE-11, GLYCERYL POLYMETHACRYLATE, HYDROXYPROPYL METHYLCELLULOSE, FRAGRANCE (PARFUM), LIMONENE, LINALOOL, HYDROXYCITRONELLAL, GERANIOL, CITRONELLOL, BENZYL SALICYLATE, TOCOPHEROL, BHT, MAGNESIUM ASCORBYL PHOSPHATE, TOCOPHERYL ACETATE, DISODIUM EDTA, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE, MICA, YELLOW 5 (CI 19140), RED 4 (CI 14700), RED 33 (CI 17200)
            ",Womens
guerlain,orchidée impériale the micro-lift concentrate 30ml,200,4.425,https://www.sephora.co.uk/p/GUERLAIN-Orchidee-Imperiale-The-Micro-Lift-Concentrate-30ml,https:////asset.sephora.co.uk/img/products/133225/guerlain_orchidee_imperiale_the_micro_lift_concentrate_30ml-1711009022_listing.jpg,Serums,High-end,"#15387   INGREDIENTS: AQUA (WATER) , COCO-CAPRYLATE/CAPRATE , METHYLPROPANEDIOL , GLYCERIN , PENTYLENE GLYCOL , CAPRYLIC/CAPRIC TRIGLYCERIDE , BETAINE , DIGLYCERIN , BUTYLENE GLYCOL , GASTRODIA ELATA ROOT EXTRACT , PHALAENOPSIS AMABILIS EXTRACT , CASTOR OIL/IPDI COPOLYMER , PARFUM (FRAGRANCE) , TRIHEPTANOIN , CARBOMER , AVENA SATIVA (OAT) KERNEL EXTRACT , C13-15 ALKANE , CHLORPHENESIN , SORBITOL , SODIUM HYDROXIDE , ALGIN , MALVA SYLVESTRIS (MALLOW) EXTRACT , TRISODIUM ETHYLENEDIAMINE DISUCCINATE , ADENOSINE , ANIGOZANTHOS FLAVIDUS EXTRACT , POLYVINYL ALCOHOL , SODIUM BENZOATE , SCHISANDRA CHINENSIS FRUIT EXTRACT , TROPAEOLUM MAJUS FLOWER/LEAF/STEM EXTRACT , LINALOOL, , CELLULOSE GUM , POTASSIUM SORBATE , CITRIC ACID , TOCOPHEROL , CITRONELLOL , GERANIOL , ALPHA-ISOMETHYL IONONE , LIMONENE , 1,2-HEXANEDIOL , CAPRYLYL GLYCOL
            ",Womens
dr dennis gross skincare,dr dennis gross derminfusions - fill + repair serum  30ml,58.5,4.55,https://www.sephora.co.uk/p/DR-DENNIS-GROSS-Derminfusions-Fill--Repair-Serum-30ml,https:////asset.sephora.co.uk/img/products/174240/dr_dennis_gross_derminfusions_fill_repair_serum_30ml-1697872591_listing.jpg,Serums,High-end,"Water/Aqua/Eau, Glycerin,
Niacinamide, Butylene Glycol, Saccharide
Isomerate, Ectoin, Sodium Hyaluronate,
Hydrolyzed Sodium Hyaluronate, Sodium
Acetylated Hyaluronate, Sodium Hyaluronate
Crosspolymer, Acetyl Hexapeptide-8, Palmitoyl
Tripeptide-1, Palmitoyl Tetrapeptide-7,
Oligopeptide-2, Bakuchiol, Glutathione, Camellia
Sinensis (Green Tea) Leaf Extract, Camellia
Sinensis (White Tea) Leaf Extract, Centella Asiatica
Extract, Vitis Vinifera (Grape) Seed Extract, Sodium
Carboxymethyl Beta-Glucan, Inonotus Obliquus
(Mushroom) Extract, Tetrahydrocurcumin,
Ceramide NP, Ceramide AP, Ceramide EOP,
Phospholipids, Sphingolipids, Phytosphingosine,
Colloidal Oatmeal, Bisabolol, Superoxide
Dismutase, Terminalia Ferdinandiana (Kakadu
Plum) Fruit Extract, Sodium PCA, Squalane,
Caffeine, Panthenol, Butyrospermum Parkii (Shea)
Butter, Aloe Barbadensis Leaf Juice, Arnica
Montana Flower Extract, Acetyl Glutamine, Bifida
Ferment Lysate, Chamomilla Recutita (Matricaria)
Flower Extract, Withania Somnifera
(Ashwagandha) Root Extract, Glycolic Acid,
Mandelic Acid, Lactobionic Acid, Ethylhexylglycerin,
Coco-Glucoside, Lauryl Glucoside, Decyl
Glucoside, Polyglyceryl-10 Laurate, Diheptyl
Succinate, Dimethicone, Pentylene Glycol,
Sodium Lauroyl Lactylate, PVM/MA Decadiene
Crosspolymer, VP/VA Copolymer, Xanthan Gum,
Potassium Hydroxide, Polysorbate 20,
Dimethicone Crosspolymer, Carbomer,
Cholesterol, Capryloyl Glycerin/Sebacic Acid
Copolymer, Leuconostoc/Radish Root Ferment
Filtrate, Sodium Bisulfite, Tocopherol, Ascorbyl
Palmitate, Hydrogenated Palm Glycerides Citrate,
Lecithin, Laurtrimonium Chloride, Sodium Lactate,
Sodium Hydroxide, Acetic Acid, Tromethamine,
Sodium Citrate, Citric Acid, Sodium Metasilicate,
Gluconolactone, Tetrasodium Glutamate
Diacetate, Caprylic/Capric Triglyceride, Jasminum
Officinale (Jasmine) Flower/Leaf Extract, Vitis
Vinifera (Grape) Fruit Extract, Eugenia
Caryophyllus (Clove) Flower Extract, Lavandula
Angustifolia (Lavender) Flower/Leaf/Stem Extract,
Benzyl Benzoate, Linalool, Sodium Benzoate,
Phenoxyethanol, Potassium Sorbate
            ",Womens
shiseido,liftdefine radiance night concentrate - serum 80ml,168.75,4.865,https://www.sephora.co.uk/p/SHISEIDO-LiftDefine-Radiance-Night-Concentrate-Serum-80-ml,https:////asset.sephora.co.uk/img/products/175605/shiseido_liftdefine_radiance_night_concentrate_serum_80ml-1728890196_listing.jpg,Serums,High-end,"WATER(AQUA/EAU) • DIPROPYLENE GLYCOL • GLYCERIN • DIMETHICONE • BUTYLENE GLYCOL • BEHENYL ALCOHOL • MALTITOL • TRIETHYLHEXANOIN • POTASSIUM • METHOXYSALICYLATE • PEG/PPG-14/7 DIMETHYL ETHER • TRIMETHYLSILOXYSILICATE • PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE • TOCOPHERYL ACETATE • ROSA DAMASCENA FLOWER WATER • 2-0-ETHYL ASCORBIC ACID • CAFFEINE • ECTOIN • LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL • GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT • ANGELICA ACUTILOBA ROOT EXTRACT • ANGELICA KEISKEI • LEAF/STEM EXTRACT • OLEA EUROPAEA /OLIVEI LEAF EXTRACT • IRIS FLORENTINA ROOT EXTRACT • SANGUISORBA OFFICINALIS ROOT EXTRACT • LAMIUM ALBUM FLOWER/LEAF/STEM EXTRACT • CAMELLIA SINENSIS LEAF EXTRACT • INOSITOL • CARTHAMUS TINCTORIUS (SAFFLOWER) FLOWER EXTRACT • PINUS SYLVESTRIS CONE EXTRACT • ZIZIPHUS JUJUBA FRUIT EXTRACT • ROSMARINUS OFFICINALIS (ROSEMARY\\ LEAF EXTRACT (ROSMARINUS OFFICINALIS LEAF EXTRACT) • BUPLEURUM FALCATUM ROOT EXTRACT • ACHILLEA MILLEFOLIUM EXTRACT • NASTURTIUM OFFICINALE LEAF/STEM EXTRACT • POLYVINYL ALCOHOL • BATYL ALCOHOL • BEHENIC ACID • PEG-60 GLYCERYL ISOSTEARATE • PEG-10 DIMETHICONE • MYRISTYL MYRISTATE • POTASSIUM HYDROXIDE • DISODIUM EDTA • SODIUM CITRATE • ALCOHOL • CITRIC ACID - SODIUM METAPHOSPHATE • PPG-3 DIPIVALATE • LIMONENE • HEXYL CINNAMAL • LINALOOL • TOCOPHEROL • CITRONELLOL • SODIUM METABISULFITE • CINNAMOMUM CASSIA BARK EXTRACT • ALPINIA SPECIOSA LEAF EXTRACT • CELLULOSE • PHENOXYETHANOL-FRAGRANCE (PARFUM) • IRON OXIDES (CI 77492) • IRON OXIDES (CI 77492)

Tento seznam složek se muže zmenit, podívejte se prosím na obal zakoupeného výrobku.
            ",Womens
guerlain,abeille royale double r renew & repair eye serum 20ml,81.6,4.495,https://www.sephora.co.uk/p/GUERLAIN-Abeille-Royale-Double-R-Renew-and-Repair-Eye-Serum-20ml,https:////asset.sephora.co.uk/img/products/172143/guerlain_abeille_royale_double_r_renew_repair_eye_serum_20ml-1711009877_listing.jpg,Serums,High-end,"#17797   INGREDIENTS: AQUA (WATER), GLYCERIN, PROPANEDIOL, BUTYLENE GLYCOL, ALCOHOL, ETHYLHEXYL STEARATE, PENTYLENE GLYCOL, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, TAPIOCA STARCH, ROYAL JELLY, COCO-CAPRYLATE/CAPRATE, CELLULOSE, SOYBEAN GLYCERIDES, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, STEARETH-21, SYNTHETIC FLUORPHLOGOPITE, MEL (HONEY), BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, STEARYL ALCOHOL, CI 77891 (TITANIUM DIOXIDE), BUTYROSPERMUM PARKII (SHEA) BUTTER UNSAPONIFIABLES, SORBITOL, CETYL ALCOHOL, MEL EXTRACT (HONEY EXTRACT), STEARETH-2, PARFUM (FRAGRANCE), CHLORPHENESIN, CAPRYLYL GLYCOL, POLYGLYCERYL-10 STEARATE, MANGIFERA INDICA (MANGO) SEED BUTTER, POLYGLYCERYL-10 OLEATE, XANTHAN GUM, CAFFEINE, SODIUM HYALURONATE, ALGIN, SODIUM CITRATE, ADENOSINE, SORBITAN ISOSTEARATE, POLYVINYL ALCOHOL, CITRIC ACID, SODIUM BENZOATE, GOSSYPIUM HERBACEUM (COTTON) EXTRACT, BIOSACCHARIDE GUM-2, CELLULOSE GUM, TIN OXIDE, ACHILLEA MILLEFOLIUM EXTRACT, POTASSIUM SORBATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, HYDROXYACETOPHENONE, LACTOBACILLUS FERMENT LYSATE, YEAST FERMENT EXTRACT, CARAMEL, TOCOPHEROL, ACETYL HEXAPEPTIDE-8, ASCORBYL PALMITATE, CI 77492 (IRON OXIDES), CI 77491 (IRON OXIDES), SILICA, SODIUM HYDROXIDE
            ",Womens
shiseido,ultimune face serum 50ml,80.8,4.695,https://www.sephora.co.uk/p/Shiseido-Ultimune-Face-Serum-50ml,https:////asset.sephora.co.uk/img/products/157829/shiseido_ultimune_face_serum_50ml_1633700912_listing.jpg,Serums,High-end,"Water (Aqua/Eau), Alcohol Denat., Glycerin, Butylene Glycol, Dimethicone, Diglycerin, Peg/ppg-17/4 Dimethyl Ether, Phenoxyethanol, Triethylhexanoin, Isodecyl Neopentanoate, Trehalose, Ammonium Acryloyldimethyltaurate/beheneth-25 Methacrylate Crosspolymer, Peg-14m, Acrylates/c10-30 Alkyl Acrylate Crosspolymer, Peg/ppg-14/7 Dimethyl Ether, Tocopheryl Acetate, Rosa Damascena Flower Water, Alcohol, Fragrance (Parfum), Disodium Edta, Potassium Hydroxide, Silica, Isoceteth-10, Linalool, Lauryl Betaine, Sodium Metabisulfite, Ginkgo Biloba Leaf Extract, Geraniol, Citronellol, Origanum Majorana Leaf Extract, Nelumbo Nucifera Germ Extract, Hydroxyproline, Houttuynia Cordata Extract, Sanguisorba Officinalis Root Extract, Sodium Carboxymethyl Beta-glucan, Thymus Serpyllum Extract, Bht, Lactobacillus/hibiscus Sabdariffa Flower Ferment Filtrate, Perilla Ocymoides Leaf Extract, Sodium Bicarbonate, Iris Florentina Root Extract, Sodium Benzoate, Ganoderma Lucidum (Mushroom) Stem Extract.
            ",Womens
shiseido,ultimune face serum 30ml,65,4.665,https://www.sephora.co.uk/p/Shiseido-Ultimune-Face-Serum-30ml,https:////asset.sephora.co.uk/img/products/157830/shiseido_ultimune_face_serum_30ml_1633701002_listing.jpg,Serums,High-end,"Water (Aqua/Eau), Alcohol Denat., Glycerin, Butylene Glycol, Dimethicone, Diglycerin, Peg/ppg-17/4 Dimethyl Ether, Phenoxyethanol, Triethylhexanoin, Isodecyl Neopentanoate, Trehalose, Ammonium Acryloyldimethyltaurate/beheneth-25 Methacrylate Crosspolymer, Peg-14m, Acrylates/c10-30 Alkyl Acrylate Crosspolymer, Peg/ppg-14/7 Dimethyl Ether, Tocopheryl Acetate, Rosa Damascena Flower Water, Alcohol, Fragrance (Parfum), Disodium Edta, Potassium Hydroxide, Silica, Isoceteth-10, Linalool, Lauryl Betaine, Sodium Metabisulfite, Ginkgo Biloba Leaf Extract, Geraniol, Citronellol, Origanum Majorana Leaf Extract, Nelumbo Nucifera Germ Extract, Hydroxyproline, Houttuynia Cordata Extract, Sanguisorba Officinalis Root Extract, Sodium Carboxymethyl Beta-glucan, Thymus Serpyllum Extract, Bht, Lactobacillus/hibiscus Sabdariffa Flower Ferment Filtrate, Perilla Ocymoides Leaf Extract, Sodium Bicarbonate, Iris Florentina Root Extract, Sodium Benzoate, Ganoderma Lucidum (Mushroom) Stem Extract.
            ",Womens
guerlain,abeille royale daily repair serum 30ml,89.6,4.225,https://www.sephora.co.uk/p/GUERLAIN-Abeille-Royale-Daily-Repair-Serum-30ml,https:////asset.sephora.co.uk/img/products/55188/GUERLAIN_Abeille_Royale_Serum_30ml_1422011000_listing.jpg,Serums,High-end,"Aqua (Water), Glycerin, Mel (Honey), Royal Jelly, Propanediol, Phenoxyethanol, Glyceryl Polymethacrylate, Caprylic/Capric Triglyceride, Pentylene Glycol, Propylene Glycol, Hydrogenated Polyisobutene, Methyl Gluceth-20, Hydroxyethylcellulose, Parfum (Fragrance), Peg-8, Calcium Alginate, Ethylhexyl Methoxycinnamate, Tocopheryl Acetate, Gellan Gum, Synthetic Fluorphlogopite, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Sodium Polyacrylate, Centella Asiatica Leaf Extract, Ci 77891 (Titanium Dioxide), Adenosine, Tetrasodium Edta, Butyl Methoxydibenzoylmethane, Butylene Glycol Dicaprylate/Dicaprate, Malva Sylvestris (Mallow) Extract, Tromethamine, Limonene, Sodium Lactate, Benzyl Salicylate, Ci 77491 (Iron Oxides), Sodium Metabisulfite, Geraniol, Hydroxycitronellal, Bht, Alpha-Isomethyl Ionone, Citronellol, Linalool, Ci 19140 (Yellow 5), Palmitoyl Hexapeptide-12, Tocopherol, Ci 14700 (Red 4).
            ",Womens
sisley,sisleÿa l'integral anti-age anti-wrinkled serum 30ml,342.4,5,https://www.sephora.co.uk/p/SISLEY-Sisleya-LIntegral-Anti-Age-Anti-Wrinkled-Serum-30ml,https:////asset.sephora.co.uk/img/products/105778/sisley_sisleya_l_integral_anti_age_anti_wrinkled_serum_30ml_fr-1675844369_listing.jpg,Serums,High-end,"WATER/EAU (AQUA), GLYCERIN, BUTYLENE GLYCOL, POLYACRYLATE CROSSPOLYMER-6, PENTYLENE GLYCOL, TOCOPHERYLACETATE, AVENA SATIVA (OAT) KERNEL EXTRACT, ROSA CANINA FRUIT EXTRACT, HYDROLYZED SOY PROTEIN, IRIS FLORENTINAROOT EXTRACT, YEAST (FAEX) EXTRACT, SACCHARIDE HYDROLYSATE, ADENOSINE, SALIX ALBA (WILLOW) LEAF EXTRACT, ALBIZIAJULIBRISSIN BARK EXTRACT, THEOBROMA CACAO (COCOA) SEED EXTRACT, HYDROLYZED YEAST PROTEIN, LAVANDULAANGUSTIFOLIA (LAVENDER) OIL, THYMUS MASTICHINA FLOWER OIL, DIMETHICONE, DIMETHICONOL, DISODIUM EDTA,ETHYLHEXYLGLYCERIN, CITRIC ACID, SODIUM HYDROXIDE, PHENOXYETHANOL, SODIUM BENZOATE, LINALOOL, LIMONENEGERANIOL. IL#1A""""

Složení produktu se muže lišit, prosíme vždy zkontrolujte složení na obalu produktu.
            ",Womens
shiseido,vital perfection liftdefine radiance serum 80ml,148.3,4.495,https://www.sephora.co.uk/p/Shiseido-Vital-Perfection-LiftDefine-Radiance-Serum-80ml,https:////asset.sephora.co.uk/img/products/157825/shiseido_vital_perfection_liftdefine_radiance_serum_80ml_1633699945_listing.jpg,Serums,High-end,"Water(Aqua/Eau), Dipropylene Glycol, Dimethicone, Glycerin, Butylene Glycol, Behenyl Alcohol, Maltitol, Triethylhexanoin, Potassium Methoxysalicylate, Polyvinyl Alcohol, PEG/PPG-14/7 Dimethyl Ether, Phenoxyethanol, Trimethylsiloxysilicate, Batyl Alcohol, Behenic Acid, PEG-60 Glyceryl Isostearate, PEG-10 Dimethicone, Fragrance (Parfum), Phytosteryl/Octyldodecyl Lauroyl Glutamate, Disodium EDTA, Myristyl Myristate, Tocopheryl Acetate, Rosa Damascena Flower Water, Potassium Hydroxide, Sodium Citrate, 2-O-Ethyl Ascorbic Acid, Alcohol, Caffeine, Citric Acid, Lavandula Angustifolia (Lavender) Oil, Sodium Metaphosphate, PPG-3 Dipivalate, Limonene, Hexyl Cinnamal, Linalool, Tocopherol, Glucosamine Hcl, Citronellol, Lilium Candidum Bulb Extract, Sodium Metabisulfite, Angelica Acutiloba Root Extract, Angelica Keiskei Leaf/Stem Extract, Olea Europaea (Olive) Leaf Extract, Lamium Album Flower/Leaf/Stem Extract, Camellia Sinensis Leaf Extract, Inositol, Carthamus Tinctorius (Safflower) Flower Extract, Iron Oxides (CI 77492), Ziziphus Jujuba Fruit Extract, Iron Oxides (CI 77491), Rosmarinus Officinalis (Rosemary) Leaf Extract (Rosmarinus Officinalis Leaf Extract), Cellulose, Nasturtium Officinale Leaf/Stem Extract, Cinnamomum Cassia Bark Extract, Bupleurum Falcatum Root Extract.
            ",Womens
sisley,sisleÿa l'intégral anti-âge radiance anti-dark spot serum 30ml,342.4,5,https://www.sephora.co.uk/p/SISLEY-Sisleya-LIntegral-Anti-Age-Radiance-Anti-Dark-Spot-Serum-30ml,https:////asset.sephora.co.uk/img/products/171115/sisley_sisleya_l_integral_anti_age_radiance_anti_dark_spot_serum_30ml-1727335651_listing.jpg,Serums,High-end,"AQUA/WATER/EAU, PROPYLHEPTYL CAPRYLATE, GLYCERIN, ISOSTEARYL ALCOHOL, BUTYLENE GLYCOL COCOATE, PENTYLENE GLYCOL, ISOSTEARYL ISOSTEARATE, SACCHARIDE ISOMERATE, HEXYLRESORCINOL, AVENA SATIVA (OAT) KERNEL EXTRACT, LANSIUM DOMESTICUM LEAF EXTRACT, HYDROLYZED SOY PROTEIN, ADENOSINE, ROSA CANINA FRUIT EXTRACT, MAGNESIUM ASPARTATE, ZINC GLUCONATE, SACCHARIDE HYDROLYSATE, ALBIZIA JULIBRISSIN BARK EXTRACT, GINKGO BILOBA LEAF EXTRACT, COPPER GLUCONATE, HYDROLYZED YEAST PROTEIN, THYMUS MASTICHINA FLOWER OIL, LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL, CARBOMER, BUTYLENE GLYCOL, ETHYLCELLULOSE, MALTODEXTRIN, ETHYLHEXYLGLYCERIN, SODIUM HYDROXIDE, XANTHAN GUM, GLYCINE SOJA (SOYBEAN) OIL, CITRIC ACID, SODIUM CITRATE, PHENOXYETHANOL, SODIUM BENZOATE, POTASSIUM SORBATE, TOCOPHEROL, LINALOOL, LIMONENE, GERANIOL. IL#1A

Tento seznam složek se muže zmenit, podívejte se prosím na obal zakoupeného výrobku.
            ",Womens
shiseido,benefiance nutriperfect eye serum 15ml,73.39,4.65,https://www.sephora.co.uk/p/Shiseido-Benefiance-NutriPerfect-Eye-Serum-15ml,https:////asset.sephora.co.uk/img/products/12864/Shiseido_Benefiance_NutriPerfect_Eye_Serum_15ml_1480604886_listing.jpg,Serums,High-end,"Water(aqua/eau), Butylene Glycol, Glycerin, Cyclopentasiloxane, Carnosine, Alcohol Denat., Myristyl Myristate, Hdi/trimethylol Hexyllactone Crosspolymer, Mineral Oil(paraffinum Liquidum/huile Minerale), Behenyl Alcohol, Stearyl Alcohol, Glyceryl Stearate Se, Isodecyl Neopentanoate, Dimethylacrylamide/sodium Acryloyldimethyltaurate Crosspolymer, Microcrystalline Wax(cera Microcristallina/cire Microcristalline), Polysorbate 60, Peg-40 Stearate, Phenoxyethanol, Paraffin, Fragrance (parfum), Citric Acid, Sorbitan Tristearate, Erythritol, Tocopheryl Acetate, Silica, Xanthan Gum, Trisodium Edta, Panthenyl Ethyl Ether, Potassium Ascorbyl Tocopheryl Phosphate, Sodium Metaphosphate, Glucosyl Hesperidin, Titanium Dioxide (ci 77891), Limonene, Linalool, Iron Oxides (ci 77492), Alpha-isomethyl Ionone, Benzyl Benzoate, Geraniol, Citronellol, Sodium Acetylated Hyaluronate, Aluminum Hydroxide, Bht,   
",Womens
